sequence_name,target_id,receiver_view,sender_view,sender_slot,frame_id,target_visible,valid_for_analysis,delta_iou,label,remote_help_available,feature_sha256,source_prediction_sha256
md3027-2,md3027,B,C,1,559,True,True,0.005479016010693116,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,560,True,True,-0.0017243996080901214,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,560,True,True,0.0006638915572514392,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,561,True,True,0.00011332702288358032,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,561,True,True,0.004608945231539652,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,562,True,True,-0.003441945906433097,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,562,True,True,0.009015288988648562,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,563,True,True,-0.007073609577144091,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,563,True,True,0.010200762127086871,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,564,True,True,-0.005526417693902608,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,564,True,True,-0.001378697043085464,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,565,True,True,-0.003791611241647508,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,565,True,True,-0.005034781222678308,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,566,True,True,-0.009130977049288003,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,566,True,True,-0.0007001635770159664,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,567,True,True,-0.0008208774575756417,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,567,True,True,0.010447107465415995,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,568,True,True,-0.004028482000736244,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,568,True,True,0.007844501163485673,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,569,True,True,0.006666668595118774,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,569,True,True,0.009252031470374233,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,570,True,True,-0.0043601506115478195,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,570,True,True,-0.005155061421543983,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,571,True,True,0.004462324438834098,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,571,True,True,0.00364025514656674,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,572,True,True,-0.0036285527894470704,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,572,True,True,0.007625786603552509,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,573,True,True,0.005172123315253296,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,573,True,True,0.008455174926149889,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,574,True,True,0.0020588937278177566,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,574,True,True,0.0015936315677348434,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,575,True,True,0.007550734507903223,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,575,True,True,-0.009913334807392538,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,576,True,True,-0.0014503537850920623,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,576,True,True,7.805731690269102e-05,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,577,True,True,0.0028719061525669387,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,577,True,True,0.00514890991884831,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,578,True,True,0.012930743897158758,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,578,True,True,0.0010693619991873904,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,579,True,True,-0.00343094458937232,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,579,True,True,0.002497236079199383,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,580,True,True,-0.006354243616964239,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,580,True,True,-0.0037836801580299895,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,581,True,True,-0.0024786312088151963,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,581,True,True,-0.008174400194131404,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,582,True,True,-0.0017679143505109352,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,582,True,True,0.002672540116552713,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,583,True,True,0.004128894871779809,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,583,True,True,0.00341491483278733,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,584,True,True,0.005390647862874243,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,584,True,True,-0.0036438120551377517,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,585,True,True,0.004913368846260591,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,585,True,True,0.002263502864353506,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,586,True,True,-0.005293438571963516,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,586,True,True,0.008903274965573527,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,587,True,True,-0.0030891571687576835,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,587,True,True,0.01175035165173266,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,588,True,True,-0.009079390269197352,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,588,True,True,0.013143970641720015,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,589,True,True,-0.00948600096489527,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,589,True,True,0.0040853865822795266,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,590,True,True,-0.00032203851910428405,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,590,True,True,-0.002444237275951555,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,591,True,True,0.005091423407757034,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,591,True,True,-0.005535780910465138,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,592,True,True,-0.004246554823540638,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,592,True,True,-0.0017631243457733037,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,593,True,True,0.0026891295877154997,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,593,True,True,-0.011971940746898002,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,594,True,True,-0.007187195069825458,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,594,True,True,-0.003863957417006514,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,595,True,True,-0.004633648977770521,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,595,True,True,-2.7219342851325656e-05,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,596,True,True,-0.006371565753757746,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,596,True,True,0.01482058397163366,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,597,True,True,-0.0028728016961688807,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,597,True,True,0.004126814825658021,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,598,True,True,-0.00955703376353556,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,598,True,True,0.00865139034510487,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,599,True,True,-0.002022973326984423,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,599,True,True,-0.011244359458990827,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,600,True,True,-0.004946789936208007,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,600,True,True,0.003205573691269281,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,601,True,True,-0.0002761271765502338,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,601,True,True,0.01124487476171121,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,602,True,True,-0.004617552704879291,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,602,True,True,0.0061420405260019795,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,603,True,True,-0.009890795354376425,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,603,True,True,0.007057573312531429,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,604,True,True,-0.006309912167325682,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,604,True,True,0.008724645513366824,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,605,True,True,-0.0052622880993759,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,605,True,True,0.0077180225501268795,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,606,True,True,-0.009797451090698295,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,606,True,True,0.013554756346848218,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,607,True,True,-0.01244556092134197,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,607,True,True,0.016157943088037086,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,608,True,True,-0.006056384448050234,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,608,True,True,0.016986096853375265,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,609,True,True,-0.00852763311236615,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,609,True,True,0.01381841410204998,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,610,True,True,-0.010049812185702334,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,610,True,True,0.02035257248230482,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,611,True,True,-0.006030583517706134,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,611,True,True,0.009457974850831441,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,612,True,True,-0.002129228726998278,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,612,True,True,0.009165124714415662,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,613,True,True,-0.0053797573602450965,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,613,True,True,0.007090467153046842,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,614,True,True,-0.006616447497684641,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,614,True,True,0.010394306085089733,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,A,0,615,True,True,-0.00558206799097305,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-2,md3027,B,C,1,615,True,True,0.01106779815199066,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
