sample_id,source_sample_id,split,target_id,view,template_frame_id,search_frame_id,group,candidate,coverage,orientation,pair_id,balanced_primary,max_score,apce,score_map_max,score_map_mean,score_map_std,score_top1_top2_gap,score_entropy,pred_bbox_x,pred_bbox_y,pred_bbox_w,pred_bbox_h,prompt_valid,prompt_topk_score_mean,prompt_topk_score_std,prompt_topk_score_min,prompt_topk_score_max,prompt_top1_top8_gap,prompt_norm_mean,prompt_norm_std,prompt_pairwise_cos_mean,prompt_pairwise_cos_std,prompt_pairwise_cos_min,prompt_pairwise_cos_max
d2p1-train-md3038-1-000348-clean,,train,md3038,A,347,348,clean,Clean,0.0,right,d2p1-train-md3038-A-00009,True,0.9250559210777283,252.1624298095703,0.9250559210777283,0.0055483197793364525,0.057992517948150635,0.8605444207787514,0.3631804883480072,0.49727320671081543,0.4969535768032074,0.20334374904632568,0.3125414252281189,True,0.14650872349739075,0.2950279116630554,0.008986018598079681,0.9250559210777283,0.9160699248313904,12.559713363647461,0.1046287938952446,0.6663088798522949,0.11452201753854752,0.4014073610305786,0.8665366768836975
d2p1-train-md3038-1-000350-clean,,train,md3038,A,349,350,clean,Clean,0.0,right,d2p1-train-md3038-A-00010,True,0.9345160126686096,253.38197326660156,0.9345160126686096,0.00528592336922884,0.05847233161330223,0.8834456540644169,0.3339434862136841,0.49755606055259705,0.4963110089302063,0.20065943896770477,0.3172299265861511,True,0.1423420011997223,0.2999560534954071,0.007132999133318663,0.9345160126686096,0.9273830056190491,12.591209411621094,0.0686868205666542,0.6780451536178589,0.10444008558988571,0.45958855748176575,0.8442200422286987
d2p1-train-md3038-1-000352-clean,,train,md3038,A,351,352,clean,Clean,0.0,right,d2p1-train-md3038-A-00011,True,0.9158962965011597,251.00967407226562,0.9158962965011597,0.005738918669521809,0.05752764642238617,0.8483820334076881,0.38256606459617615,0.4977273643016815,0.49722790718078613,0.21132102608680725,0.30541396141052246,True,0.14989782869815826,0.29045045375823975,0.011141076683998108,0.9158962965011597,0.9047552347183228,12.591806411743164,0.06925517320632935,0.6841561198234558,0.0933101624250412,0.5087361335754395,0.8355291485786438
d2p1-train-md3038-1-000354-clean,,train,md3038,A,353,354,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00012,True,0.9235618710517883,251.888427734375,0.9235618710517883,0.0056602247059345245,0.05791914835572243,0.8565147146582603,0.37782907485961914,0.49574851989746094,0.4951222240924835,0.20469138026237488,0.3141353130340576,True,0.14732606709003448,0.2942046821117401,0.009127939119935036,0.9235618710517883,0.9144339561462402,12.598512649536133,0.07990643382072449,0.645776629447937,0.13292984664440155,0.3228495121002197,0.8481631278991699
d2p1-train-md3038-1-000357-clean,,train,md3038,A,356,357,clean,Clean,0.0,right,d2p1-train-md3038-A-00013,True,0.9380735158920288,253.85231018066406,0.9380735158920288,0.005232649855315685,0.0586465522646904,0.8894843123853207,0.33014437556266785,0.4966913163661957,0.5026699900627136,0.2045440375804901,0.31158021092414856,True,0.14030395448207855,0.30196791887283325,0.006871037185192108,0.9380735158920288,0.9312024712562561,12.580692291259766,0.07119909673929214,0.6833487153053284,0.10615510493516922,0.4700886607170105,0.8575255274772644
d2p1-train-md3038-1-000359-clean,,train,md3038,A,358,359,clean,Clean,0.0,left,d2p1-train-md3038-A-00014,True,0.9366565346717834,253.809326171875,0.9366565346717834,0.005213684402406216,0.05856393650174141,0.8802844770252705,0.32990211248397827,0.4952426552772522,0.5027061700820923,0.20251674950122833,0.3148416578769684,True,0.1397697478532791,0.3016994595527649,0.006076024379581213,0.9366565346717834,0.9305804967880249,12.57640552520752,0.07019572705030441,0.683576226234436,0.11882086843252182,0.43778350949287415,0.8871452212333679
d2p1-train-md3038-1-000361-clean,,train,md3038,A,360,361,clean,Clean,0.0,top,d2p1-train-md3038-A-00015,True,0.937370777130127,253.88270568847656,0.937370777130127,0.005204006563872099,0.05860124155879021,0.8906397633254528,0.3277962803840637,0.507082462310791,0.500482439994812,0.19728820025920868,0.31434303522109985,True,0.1400720179080963,0.301790714263916,0.005872413050383329,0.937370777130127,0.9314983487129211,12.575090408325195,0.07141152769327164,0.6698717474937439,0.13310503959655762,0.3887190520763397,0.8765658736228943
d2p1-train-md3038-1-000363-clean,,train,md3038,A,362,363,clean,Clean,0.0,right,d2p1-train-md3038-A-00016,True,0.927696168422699,252.82577514648438,0.927696168422699,0.005495179444551468,0.058087460696697235,0.8671600297093391,0.3652692139148712,0.5018067359924316,0.4961621165275574,0.1971401572227478,0.3089802861213684,True,0.14420776069164276,0.29674088954925537,0.008943459950387478,0.927696168422699,0.9187527298927307,12.589581489562988,0.07845304906368256,0.6714490652084351,0.12021481990814209,0.46645644307136536,0.8784827589988708
d2p1-train-md3038-1-000365-clean,,train,md3038,A,364,365,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00017,True,0.9331492781639099,253.2688751220703,0.9331492781639099,0.005337085109204054,0.05839470773935318,0.8772000633180141,0.3430692255496979,0.4988347291946411,0.5047680139541626,0.1977420598268509,0.31483158469200134,True,0.142695814371109,0.29932934045791626,0.008183484897017479,0.9331492781639099,0.9249657988548279,12.590032577514648,0.07388338446617126,0.6799021363258362,0.11527475714683533,0.4252552092075348,0.8457017540931702
d2p1-train-md3038-1-000368-clean,,train,md3038,A,367,368,clean,Clean,0.0,top,d2p1-train-md3038-A-00018,True,0.919215202331543,251.56277465820312,0.919215202331543,0.005718434229493141,0.057676009833812714,0.8504303097724915,0.38798409700393677,0.5012574195861816,0.49814555048942566,0.19391298294067383,0.3101796507835388,True,0.14826525747776031,0.2922378480434418,0.010327144525945187,0.919215202331543,0.908888041973114,12.581304550170898,0.07745952904224396,0.6697938442230225,0.1226733848452568,0.44338783621788025,0.8875738978385925
d2p1-train-md3038-1-000370-clean,,train,md3038,A,369,370,clean,Clean,0.0,top,d2p1-train-md3038-A-00019,True,0.9242939352989197,251.74240112304688,0.9242939352989197,0.005622114520519972,0.05798609182238579,0.8520071879029274,0.3720802366733551,0.4969850778579712,0.4959535002708435,0.19787068665027618,0.310538113117218,True,0.14785398542881012,0.29435858130455017,0.010090500116348267,0.9242939352989197,0.914203405380249,12.580962181091309,0.07354262471199036,0.652965247631073,0.12917639315128326,0.3992905914783478,0.8817735314369202
d2p1-train-md3038-1-000372-clean,,train,md3038,A,371,372,clean,Clean,0.0,left,d2p1-train-md3038-A-00020,True,0.9133349657058716,251.1974334716797,0.9133349657058716,0.005650094244629145,0.0573522187769413,0.8316669166088104,0.37946921586990356,0.5046526789665222,0.4982849657535553,0.19318334758281708,0.3110032379627228,True,0.14774122834205627,0.2904195785522461,0.011351932771503925,0.9133349657058716,0.9019830226898193,12.604026794433594,0.09997168928384781,0.5893615484237671,0.14067700505256653,0.3435748815536499,0.8604039549827576
d2p1-train-md3038-1-000374-clean,,train,md3038,A,373,374,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00021,True,0.9241259098052979,251.34559631347656,0.9241259098052979,0.005714301951229572,0.058012768626213074,0.8456136211752892,0.3813835680484772,0.49611881375312805,0.5019784569740295,0.19402553141117096,0.3235870897769928,True,0.14908669888973236,0.29395151138305664,0.011140682734549046,0.9241259098052979,0.9129852056503296,12.590912818908691,0.08759242296218872,0.6600369811058044,0.11921464651823044,0.4126616418361664,0.8456174731254578
d2p1-train-md3038-1-000377-clean,,train,md3038,A,376,377,clean,Clean,0.0,right,d2p1-train-md3038-A-00022,True,0.937939465045929,253.4562225341797,0.937939465045929,0.005410211160778999,0.05866845324635506,0.883494570851326,0.3545873761177063,0.4953487515449524,0.49602460861206055,0.1961127668619156,0.31368279457092285,True,0.1425034999847412,0.3011527359485626,0.007695887703448534,0.937939465045929,0.9302435517311096,12.577383041381836,0.11496727913618088,0.6384936571121216,0.13951653242111206,0.3775183856487274,0.9023029804229736
d2p1-train-md3038-1-000379-clean,,train,md3038,A,378,379,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00023,True,0.938112735748291,253.41421508789062,0.938112735748291,0.005389382131397724,0.05868617072701454,0.8842510543763638,0.34955787658691406,0.5054964423179626,0.4991329312324524,0.19254733622074127,0.3187767267227173,True,0.14273063838481903,0.3011486232280731,0.007923823781311512,0.938112735748291,0.9301888942718506,12.590287208557129,0.07491334527730942,0.654916524887085,0.1311795562505722,0.3968551754951477,0.8767857551574707
d2p1-train-md3038-1-000419-clean,,train,md3038,A,418,419,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00024,True,0.9483574032783508,254.65338134765625,0.9483574032783508,0.004828948527574539,0.05923403427004814,0.905408475548029,0.26306453347206116,0.4961051344871521,0.5026907324790955,0.19722628593444824,0.3202069103717804,True,0.1368616372346878,0.3070237934589386,0.005437626503407955,0.9483574032783508,0.9429197907447815,12.582138061523438,0.08477506041526794,0.6672064065933228,0.12778690457344055,0.3650720715522766,0.8774464726448059
d2p1-train-md3038-1-000421-clean,,train,md3038,A,420,421,clean,Clean,0.0,right,d2p1-train-md3038-A-00025,True,0.9510355591773987,254.8231201171875,0.9510355591773987,0.004807210061699152,0.05938420072197914,0.9120630323886871,0.26049086451530457,0.4963914752006531,0.5010701417922974,0.1975914090871811,0.31846797466278076,True,0.13609108328819275,0.3082827031612396,0.004956762306392193,0.9510355591773987,0.9460787773132324,12.588743209838867,0.07835114747285843,0.6715319752693176,0.12909846007823944,0.387235164642334,0.8925496935844421
d2p1-train-md3038-1-000423-clean,,train,md3038,A,422,423,clean,Clean,0.0,right,d2p1-train-md3038-A-00026,True,0.9447559714317322,254.34786987304688,0.9447559714317322,0.004894741345196962,0.05903797596693039,0.896523654460907,0.27297696471214294,0.49619412422180176,0.5026459693908691,0.19715248048305511,0.3185569643974304,True,0.1381993293762207,0.30523961782455444,0.006239618640393019,0.9447559714317322,0.93851637840271,12.585348129272461,0.0827513262629509,0.6700652837753296,0.13191556930541992,0.36834749579429626,0.9051749110221863
d2p1-train-md3038-1-000426-clean,,train,md3038,A,425,426,clean,Clean,0.0,top,d2p1-train-md3038-A-00027,True,0.9302560091018677,253.3336639404297,0.9302560091018677,0.005115296691656113,0.05822419375181198,0.8722864240407944,0.30744701623916626,0.5071671605110168,0.5029895901679993,0.19756294786930084,0.3184068500995636,True,0.14204666018486023,0.2984919548034668,0.0066316574811935425,0.9302560091018677,0.9236243367195129,12.584257125854492,0.07562259584665298,0.6818676590919495,0.12451950460672379,0.3890567719936371,0.8819785118103027
d2p1-train-md3038-1-000428-clean,,train,md3038,A,427,428,clean,Clean,0.0,left,d2p1-train-md3038-A-00028,True,0.9453558921813965,254.58294677734375,0.9453558921813965,0.004902724642306566,0.05904760584235191,0.9049850590527058,0.2784600853919983,0.4967678487300873,0.49819737672805786,0.19748301804065704,0.31898337602615356,True,0.13728392124176025,0.3057102859020233,0.005157528445124626,0.9453558921813965,0.9401983618736267,12.576587677001953,0.07101142406463623,0.6851726770401001,0.1193065345287323,0.41827458143234253,0.8890846371650696
d2p1-train-md3038-1-000430-clean,,train,md3038,A,429,430,clean,Clean,0.0,right,d2p1-train-md3038-A-00029,True,0.9472439885139465,254.61314392089844,0.9472439885139465,0.004876879509538412,0.05916488915681839,0.9051173403859138,0.2718661427497864,0.49630263447761536,0.49270451068878174,0.1974656581878662,0.32086244225502014,True,0.13714657723903656,0.30648455023765564,0.005144916474819183,0.9472439885139465,0.9420990943908691,12.566045761108398,0.09242119640111923,0.6531975865364075,0.1488480418920517,0.3535486161708832,0.9135743379592896
d2p1-train-md3038-1-000432-clean,,train,md3038,A,431,432,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00030,True,0.9463912844657898,254.79026794433594,0.9463912844657898,0.004797255154699087,0.05909697338938713,0.9046810530126095,0.2617652416229248,0.4941098093986511,0.49825242161750793,0.19639725983142853,0.3226526975631714,True,0.13556307554244995,0.3067363202571869,0.004880885127931833,0.9463912844657898,0.9415103793144226,12.554550170898438,0.11203732341527939,0.6579858660697937,0.15613946318626404,0.35080593824386597,0.939047634601593
d2p1-train-md3038-1-000435-clean,,train,md3038,A,434,435,clean,Clean,0.0,left,d2p1-train-md3038-A-00031,True,0.9367967247962952,253.7064971923828,0.9367967247962952,0.0051066139712929726,0.058593977242708206,0.8811477459967136,0.31063559651374817,0.49234142899513245,0.49315330386161804,0.19539648294448853,0.315657377243042,True,0.1401108056306839,0.3016960620880127,0.005974156316369772,0.9367967247962952,0.9308225512504578,12.593276977539062,0.08031311631202698,0.6805904507637024,0.11731165647506714,0.36341023445129395,0.8695908784866333
d2p1-train-md3038-1-000437-clean,,train,md3038,A,436,437,clean,Clean,0.0,left,d2p1-train-md3038-A-00032,True,0.9512160420417786,254.93655395507812,0.9512160420417786,0.004891132935881615,0.05937553569674492,0.9200215768069029,0.2810463607311249,0.5003451704978943,0.49829554557800293,0.1979503184556961,0.3249102234840393,True,0.13553734123706818,0.3085033893585205,0.004639198537915945,0.9512160420417786,0.9465768337249756,12.529126167297363,0.15127518773078918,0.6493342518806458,0.14655543863773346,0.3210819363594055,0.8841076493263245
d2p1-train-md3038-1-000439-clean,,train,md3038,A,438,439,clean,Clean,0.0,left,d2p1-train-md3038-A-00033,True,0.947205662727356,254.59896850585938,0.947205662727356,0.004972468130290508,0.05915633961558342,0.9035504199564457,0.2943447232246399,0.4962905943393707,0.505854070186615,0.19429920613765717,0.31985658407211304,True,0.13693587481975555,0.30657047033309937,0.00553269824013114,0.947205662727356,0.9416729807853699,12.579317092895508,0.09550376236438751,0.6782701015472412,0.12520645558834076,0.3575884699821472,0.9006473422050476
d2p1-train-md3038-1-000441-clean,,train,md3038,A,440,441,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00034,True,0.9518719911575317,254.9026641845703,0.9518719911575317,0.004932349547743797,0.05941738560795784,0.9177521131932735,0.28731435537338257,0.5002513527870178,0.49539899826049805,0.19410915672779083,0.31735774874687195,True,0.13604234158992767,0.3085553050041199,0.005384733900427818,0.9518719911575317,0.9464872479438782,12.534529685974121,0.15493926405906677,0.630226731300354,0.16303233802318573,0.24691754579544067,0.8878939747810364
d2p1-train-md3038-1-000444-clean,,train,md3038,A,443,444,clean,Clean,0.0,right,d2p1-train-md3038-A-00035,True,0.9471476078033447,254.58192443847656,0.9471476078033447,0.004976938012987375,0.059154316782951355,0.9070152267813683,0.29235702753067017,0.49838608503341675,0.49727556109428406,0.1880321353673935,0.3145686089992523,True,0.1375272274017334,0.30629152059555054,0.006114189513027668,0.9471476078033447,0.9410334229469299,12.54501724243164,0.15653689205646515,0.6240108013153076,0.15844106674194336,0.30551883578300476,0.8730204701423645
d2p1-train-md3038-1-000446-clean,,train,md3038,A,445,446,clean,Clean,0.0,left,d2p1-train-md3038-A-00036,True,0.9482419490814209,254.46969604492188,0.9482419490814209,0.005044112913310528,0.05923071131110191,0.9067284315824509,0.3014276325702667,0.4984884560108185,0.4974084198474884,0.19558794796466827,0.3252544403076172,True,0.13832807540893555,0.30643028020858765,0.005536540411412716,0.9482419490814209,0.9427053928375244,12.52829360961914,0.1527504324913025,0.6381615996360779,0.1655275970697403,0.3349948525428772,0.9452436566352844
d2p1-train-md3038-1-000448-clean,,train,md3038,A,447,448,clean,Clean,0.0,bottom,d2p1-train-md3038-A-00037,True,0.9505690336227417,254.55657958984375,0.9505690336227417,0.0049041155725717545,0.05937838554382324,0.9011130519211292,0.27460977435112,0.49844297766685486,0.49023452401161194,0.19873757660388947,0.3296121060848236,True,0.13767491281032562,0.30758360028266907,0.005362647119909525,0.9505690336227417,0.9452064037322998,12.546453475952148,0.14887458086013794,0.644798755645752,0.15321648120880127,0.30173784494400024,0.8612969517707825
d2p1-train-md3038-1-000450-clean,,train,md3038,A,449,450,clean,Clean,0.0,top,d2p1-train-md3038-A-00038,True,0.9436158537864685,254.1417999267578,0.9436158537864685,0.004966416861861944,0.058984436094760895,0.8895616196095943,0.28452256321907043,0.4946175515651703,0.49069783091545105,0.19354011118412018,0.32315418124198914,True,0.13890497386455536,0.30461540818214417,0.005398523528128862,0.9436158537864685,0.9382173418998718,12.57895278930664,0.1005440205335617,0.6595836877822876,0.15428821742534637,0.31932833790779114,0.9326384663581848
d2p1-train-md3038-1-000452-clean,,train,md3038,A,451,452,clean,Clean,0.0,left,d2p1-train-md3038-A-00039,True,0.9502983093261719,254.73951721191406,0.9502983093261719,0.004820812493562698,0.05934659019112587,0.9026221409440041,0.2620672583580017,0.5000686049461365,0.49149420857429504,0.18885666131973267,0.3197330832481384,True,0.13633708655834198,0.30794525146484375,0.005041583441197872,0.9502983093261719,0.9452567100524902,12.575862884521484,0.10356690734624863,0.6599656939506531,0.15335841476917267,0.3398241400718689,0.9414925575256348
d2p1-train-md3038-1-000455-clean,,train,md3038,A,454,455,clean,Clean,0.0,left,d2p1-train-md3038-A-00040,True,0.9410527348518372,254.11953735351562,0.9410527348518372,0.004990806803107262,0.058823682367801666,0.888618428260088,0.29015544056892395,0.49723535776138306,0.4948662221431732,0.18758808076381683,0.31547456979751587,True,0.13923963904380798,0.303474098443985,0.006234221626073122,0.9410527348518372,0.9348185062408447,12.581762313842773,0.09344077110290527,0.6507282257080078,0.15413407981395721,0.3479623794555664,0.9383419752120972
