sample_id,split,target_id,view,sequence_name,template_frame_id,search_frame_id,group,pair_id,balanced_primary,occlusion,out_of_view,bbox_valid,bbox_x,bbox_y,bbox_w,bbox_h,causal_max_gap,template_rule
d2p1-train-md3030-2-000271-clean,train,md3030,B,md3030-2,270,271,clean,d2p1-train-md3030-B-00039,True,0,0,True,697.0,341.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000271-synthetic,train,md3030,B,md3030-2,270,271,synthetic,d2p1-train-md3030-B-00039,True,0,0,True,697.0,341.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000276-clean,train,md3030,B,md3030-2,275,276,clean,d2p1-train-md3030-B-00040,True,0,0,True,698.0,341.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000276-synthetic,train,md3030,B,md3030-2,275,276,synthetic,d2p1-train-md3030-B-00040,True,0,0,True,698.0,341.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000281-clean,train,md3030,B,md3030-2,280,281,clean,d2p1-train-md3030-B-00041,True,0,0,True,700.0,341.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000281-synthetic,train,md3030,B,md3030-2,280,281,synthetic,d2p1-train-md3030-B-00041,True,0,0,True,700.0,341.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000286-clean,train,md3030,B,md3030-2,285,286,clean,d2p1-train-md3030-B-00042,True,0,0,True,704.0,342.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000286-synthetic,train,md3030,B,md3030-2,285,286,synthetic,d2p1-train-md3030-B-00042,True,0,0,True,704.0,342.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000292-clean,train,md3030,B,md3030-2,291,292,clean,d2p1-train-md3030-B-00043,True,0,0,True,708.0,344.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000292-synthetic,train,md3030,B,md3030-2,291,292,synthetic,d2p1-train-md3030-B-00043,True,0,0,True,708.0,344.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000297-clean,train,md3030,B,md3030-2,296,297,clean,d2p1-train-md3030-B-00044,True,0,0,True,710.0,346.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000297-synthetic,train,md3030,B,md3030-2,296,297,synthetic,d2p1-train-md3030-B-00044,True,0,0,True,710.0,346.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000302-clean,train,md3030,B,md3030-2,301,302,clean,d2p1-train-md3030-B-00045,True,0,0,True,712.0,347.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000302-synthetic,train,md3030,B,md3030-2,301,302,synthetic,d2p1-train-md3030-B-00045,True,0,0,True,712.0,347.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000307-clean,train,md3030,B,md3030-2,306,307,clean,d2p1-train-md3030-B-00046,True,0,0,True,714.0,347.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000307-synthetic,train,md3030,B,md3030-2,306,307,synthetic,d2p1-train-md3030-B-00046,True,0,0,True,714.0,347.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000316-clean,train,md3030,B,md3030-2,315,316,clean,d2p1-train-md3030-B-00047,True,0,0,True,718.0,347.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000316-synthetic,train,md3030,B,md3030-2,315,316,synthetic,d2p1-train-md3030-B-00047,True,0,0,True,718.0,347.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000322-clean,train,md3030,B,md3030-2,321,322,clean,d2p1-train-md3030-B-00048,True,0,0,True,720.0,346.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000322-synthetic,train,md3030,B,md3030-2,321,322,synthetic,d2p1-train-md3030-B-00048,True,0,0,True,720.0,346.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000327-clean,train,md3030,B,md3030-2,326,327,clean,d2p1-train-md3030-B-00049,True,0,0,True,720.0,344.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000327-synthetic,train,md3030,B,md3030-2,326,327,synthetic,d2p1-train-md3030-B-00049,True,0,0,True,720.0,344.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000332-clean,train,md3030,B,md3030-2,331,332,clean,d2p1-train-md3030-B-00050,True,0,0,True,721.0,342.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000332-synthetic,train,md3030,B,md3030-2,331,332,synthetic,d2p1-train-md3030-B-00050,True,0,0,True,721.0,342.0,47.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000337-clean,train,md3030,B,md3030-2,336,337,clean,d2p1-train-md3030-B-00051,True,0,0,True,722.0,340.0,46.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000337-synthetic,train,md3030,B,md3030-2,336,337,synthetic,d2p1-train-md3030-B-00051,True,0,0,True,722.0,340.0,46.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000343-clean,train,md3030,B,md3030-2,342,343,clean,d2p1-train-md3030-B-00052,True,0,0,True,724.0,338.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000343-synthetic,train,md3030,B,md3030-2,342,343,synthetic,d2p1-train-md3030-B-00052,True,0,0,True,724.0,338.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000348-clean,train,md3030,B,md3030-2,347,348,clean,d2p1-train-md3030-B-00053,True,0,0,True,727.0,335.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000348-synthetic,train,md3030,B,md3030-2,347,348,synthetic,d2p1-train-md3030-B-00053,True,0,0,True,727.0,335.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000353-clean,train,md3030,B,md3030-2,352,353,clean,d2p1-train-md3030-B-00054,True,0,0,True,730.0,334.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000353-synthetic,train,md3030,B,md3030-2,352,353,synthetic,d2p1-train-md3030-B-00054,True,0,0,True,730.0,334.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000358-clean,train,md3030,B,md3030-2,357,358,clean,d2p1-train-md3030-B-00055,True,0,0,True,734.0,334.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000358-synthetic,train,md3030,B,md3030-2,357,358,synthetic,d2p1-train-md3030-B-00055,True,0,0,True,734.0,334.0,45.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000363-natural,train,md3030,B,md3030-2,362,363,natural,,True,1,0,True,738.0,334.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000364-natural,train,md3030,B,md3030-2,362,364,natural,,True,1,0,True,738.0,334.0,45.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000365-natural,train,md3030,B,md3030-2,362,365,natural,,True,1,0,True,739.0,334.0,45.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000366-natural,train,md3030,B,md3030-2,362,366,natural,,True,1,0,True,740.0,334.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000367-natural,train,md3030,B,md3030-2,362,367,natural,,True,1,0,True,740.0,334.0,45.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000368-natural,train,md3030,B,md3030-2,362,368,natural,,True,1,0,True,741.0,334.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000369-natural,train,md3030,B,md3030-2,362,369,natural,,True,1,0,True,742.0,334.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000370-natural,train,md3030,B,md3030-2,362,370,natural,,True,1,0,True,743.0,334.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000371-natural,train,md3030,B,md3030-2,362,371,natural,,True,1,0,True,744.0,332.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000372-natural,train,md3030,B,md3030-2,362,372,natural,,True,1,0,True,745.0,331.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000373-natural,train,md3030,B,md3030-2,362,373,natural,,True,1,0,True,746.0,330.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000374-natural,train,md3030,B,md3030-2,362,374,natural,,True,1,0,True,747.0,328.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000375-natural,train,md3030,B,md3030-2,362,375,natural,,True,1,0,True,748.0,327.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000376-natural,train,md3030,B,md3030-2,362,376,natural,,True,1,0,True,749.0,326.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000377-natural,train,md3030,B,md3030-2,362,377,natural,,True,1,0,True,750.0,324.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000378-natural,train,md3030,B,md3030-2,362,378,natural,,True,1,0,True,751.0,323.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000379-natural,train,md3030,B,md3030-2,362,379,natural,,True,1,0,True,752.0,322.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000380-natural,train,md3030,B,md3030-2,362,380,natural,,True,1,0,True,754.0,321.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000381-natural,train,md3030,B,md3030-2,362,381,natural,,True,1,0,True,755.0,321.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000382-natural,train,md3030,B,md3030-2,362,382,natural,,True,1,0,True,756.0,321.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000383-natural,train,md3030,B,md3030-2,362,383,natural,,True,1,0,True,757.0,322.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000384-natural,train,md3030,B,md3030-2,362,384,natural,,True,1,0,True,758.0,322.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000385-natural,train,md3030,B,md3030-2,362,385,natural,,True,1,0,True,760.0,323.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000386-natural,train,md3030,B,md3030-2,362,386,natural,,True,1,0,True,761.0,323.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000387-natural,train,md3030,B,md3030-2,362,387,natural,,True,1,0,True,762.0,323.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000388-natural,train,md3030,B,md3030-2,362,388,natural,,True,1,0,True,763.0,324.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000389-natural,train,md3030,B,md3030-2,362,389,natural,,True,1,0,True,764.0,324.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000390-natural,train,md3030,B,md3030-2,362,390,natural,,True,1,0,True,766.0,325.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000391-natural,train,md3030,B,md3030-2,362,391,natural,,True,1,0,True,766.0,324.0,44.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000392-natural,train,md3030,B,md3030-2,362,392,natural,,True,1,0,True,766.0,323.0,45.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000393-natural,train,md3030,B,md3030-2,362,393,natural,,True,1,0,True,766.0,322.0,45.0,24.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000394-clean,train,md3030,B,md3030-2,362,394,clean,d2p1-train-md3030-B-00056,True,0,0,True,766.0,321.0,46.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000394-synthetic,train,md3030,B,md3030-2,362,394,synthetic,d2p1-train-md3030-B-00056,True,0,0,True,766.0,321.0,46.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000400-clean,train,md3030,B,md3030-2,399,400,clean,d2p1-train-md3030-B-00057,True,0,0,True,767.0,316.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000400-synthetic,train,md3030,B,md3030-2,399,400,synthetic,d2p1-train-md3030-B-00057,True,0,0,True,767.0,316.0,48.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000405-clean,train,md3030,B,md3030-2,404,405,clean,d2p1-train-md3030-B-00058,True,0,0,True,767.0,311.0,47.0,27.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000405-synthetic,train,md3030,B,md3030-2,404,405,synthetic,d2p1-train-md3030-B-00058,True,0,0,True,767.0,311.0,47.0,27.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000410-clean,train,md3030,B,md3030-2,409,410,clean,d2p1-train-md3030-B-00059,True,0,0,True,767.0,307.0,47.0,29.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000410-synthetic,train,md3030,B,md3030-2,409,410,synthetic,d2p1-train-md3030-B-00059,True,0,0,True,767.0,307.0,47.0,29.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000411-natural,train,md3030,B,md3030-2,410,411,natural,,True,1,0,True,766.0,305.0,47.0,29.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000412-natural,train,md3030,B,md3030-2,410,412,natural,,True,1,0,True,765.0,303.0,47.0,29.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000413-natural,train,md3030,B,md3030-2,410,413,natural,,True,1,0,True,765.0,302.0,46.0,28.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000414-natural,train,md3030,B,md3030-2,410,414,natural,,True,1,0,True,764.0,300.0,46.0,29.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000415-natural,train,md3030,B,md3030-2,410,415,natural,,True,1,0,True,764.0,299.0,46.0,28.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000416-natural,train,md3030,B,md3030-2,410,416,natural,,True,1,0,True,763.0,297.0,46.0,28.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000417-natural,train,md3030,B,md3030-2,410,417,natural,,True,1,0,True,762.0,295.0,46.0,29.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000418-natural,train,md3030,B,md3030-2,410,418,natural,,True,1,0,True,762.0,294.0,45.0,28.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000419-natural,train,md3030,B,md3030-2,410,419,natural,,True,1,0,True,761.0,292.0,45.0,28.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000420-natural,train,md3030,B,md3030-2,410,420,natural,,True,1,0,True,761.0,291.0,45.0,28.0,200,latest_prior_same_view_visible
d2p1-train-md3030-2-000446-clean,train,md3030,B,md3030-2,445,446,clean,d2p1-train-md3030-B-00060,True,0,0,True,757.0,261.0,45.0,28.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000446-synthetic,train,md3030,B,md3030-2,445,446,synthetic,d2p1-train-md3030-B-00060,True,0,0,True,757.0,261.0,45.0,28.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000451-clean,train,md3030,B,md3030-2,450,451,clean,d2p1-train-md3030-B-00061,True,0,0,True,760.0,260.0,45.0,28.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000451-synthetic,train,md3030,B,md3030-2,450,451,synthetic,d2p1-train-md3030-B-00061,True,0,0,True,760.0,260.0,45.0,28.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000457-clean,train,md3030,B,md3030-2,456,457,clean,d2p1-train-md3030-B-00062,True,0,0,True,766.0,264.0,45.0,27.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000457-synthetic,train,md3030,B,md3030-2,456,457,synthetic,d2p1-train-md3030-B-00062,True,0,0,True,766.0,264.0,45.0,27.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000462-clean,train,md3030,B,md3030-2,461,462,clean,d2p1-train-md3030-B-00063,True,0,0,True,774.0,268.0,46.0,26.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000462-synthetic,train,md3030,B,md3030-2,461,462,synthetic,d2p1-train-md3030-B-00063,True,0,0,True,774.0,268.0,46.0,26.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000467-clean,train,md3030,B,md3030-2,466,467,clean,d2p1-train-md3030-B-00064,True,0,0,True,784.0,275.0,49.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000467-synthetic,train,md3030,B,md3030-2,466,467,synthetic,d2p1-train-md3030-B-00064,True,0,0,True,784.0,275.0,49.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000472-clean,train,md3030,B,md3030-2,471,472,clean,d2p1-train-md3030-B-00065,True,0,0,True,796.0,285.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000472-synthetic,train,md3030,B,md3030-2,471,472,synthetic,d2p1-train-md3030-B-00065,True,0,0,True,796.0,285.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000478-clean,train,md3030,B,md3030-2,477,478,clean,d2p1-train-md3030-B-00066,True,0,0,True,814.0,303.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000478-synthetic,train,md3030,B,md3030-2,477,478,synthetic,d2p1-train-md3030-B-00066,True,0,0,True,814.0,303.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000483-clean,train,md3030,B,md3030-2,482,483,clean,d2p1-train-md3030-B-00067,True,0,0,True,832.0,318.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000483-synthetic,train,md3030,B,md3030-2,482,483,synthetic,d2p1-train-md3030-B-00067,True,0,0,True,832.0,318.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000488-clean,train,md3030,B,md3030-2,487,488,clean,d2p1-train-md3030-B-00068,True,0,0,True,852.0,335.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000488-synthetic,train,md3030,B,md3030-2,487,488,synthetic,d2p1-train-md3030-B-00068,True,0,0,True,852.0,335.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000493-clean,train,md3030,B,md3030-2,492,493,clean,d2p1-train-md3030-B-00069,True,0,0,True,878.0,352.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000493-synthetic,train,md3030,B,md3030-2,492,493,synthetic,d2p1-train-md3030-B-00069,True,0,0,True,878.0,352.0,51.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000511-clean,train,md3030,B,md3030-2,510,511,clean,d2p1-train-md3030-B-00070,True,0,0,True,1007.0,404.0,52.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000511-synthetic,train,md3030,B,md3030-2,510,511,synthetic,d2p1-train-md3030-B-00070,True,0,0,True,1007.0,404.0,52.0,24.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000517-clean,train,md3030,B,md3030-2,516,517,clean,d2p1-train-md3030-B-00071,True,0,0,True,1055.0,416.0,54.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000517-synthetic,train,md3030,B,md3030-2,516,517,synthetic,d2p1-train-md3030-B-00071,True,0,0,True,1055.0,416.0,54.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000522-clean,train,md3030,B,md3030-2,521,522,clean,d2p1-train-md3030-B-00072,True,0,0,True,1096.0,424.0,56.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-2-000522-synthetic,train,md3030,B,md3030-2,521,522,synthetic,d2p1-train-md3030-B-00072,True,0,0,True,1096.0,424.0,56.0,23.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000004-clean,train,md3030,C,md3030-3,3,4,clean,d2p1-train-md3030-C-00000,True,0,0,True,610.0,214.0,17.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000004-synthetic,train,md3030,C,md3030-3,3,4,synthetic,d2p1-train-md3030-C-00000,True,0,0,True,610.0,214.0,17.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000011-clean,train,md3030,C,md3030-3,10,11,clean,d2p1-train-md3030-C-00001,True,0,0,True,599.0,219.0,17.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000011-synthetic,train,md3030,C,md3030-3,10,11,synthetic,d2p1-train-md3030-C-00001,True,0,0,True,599.0,219.0,17.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000017-clean,train,md3030,C,md3030-3,16,17,clean,d2p1-train-md3030-C-00002,True,0,0,True,589.0,224.0,17.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000017-synthetic,train,md3030,C,md3030-3,16,17,synthetic,d2p1-train-md3030-C-00002,True,0,0,True,589.0,224.0,17.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000024-clean,train,md3030,C,md3030-3,23,24,clean,d2p1-train-md3030-C-00003,True,0,0,True,579.0,229.0,16.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000024-synthetic,train,md3030,C,md3030-3,23,24,synthetic,d2p1-train-md3030-C-00003,True,0,0,True,579.0,229.0,16.0,15.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000031-clean,train,md3030,C,md3030-3,30,31,clean,d2p1-train-md3030-C-00004,True,0,0,True,569.0,233.0,14.0,14.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000031-synthetic,train,md3030,C,md3030-3,30,31,synthetic,d2p1-train-md3030-C-00004,True,0,0,True,569.0,233.0,14.0,14.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000037-clean,train,md3030,C,md3030-3,36,37,clean,d2p1-train-md3030-C-00005,True,0,0,True,560.0,238.0,14.0,14.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000037-synthetic,train,md3030,C,md3030-3,36,37,synthetic,d2p1-train-md3030-C-00005,True,0,0,True,560.0,238.0,14.0,14.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000044-clean,train,md3030,C,md3030-3,43,44,clean,d2p1-train-md3030-C-00006,True,0,0,True,551.0,244.0,14.0,14.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000044-synthetic,train,md3030,C,md3030-3,43,44,synthetic,d2p1-train-md3030-C-00006,True,0,0,True,551.0,244.0,14.0,14.0,200,latest_prior_common_visible
d2p1-train-md3030-3-000051-clean,train,md3030,C,md3030-3,50,51,clean,d2p1-train-md3030-C-00007,True,0,0,True,544.0,249.0,14.0,14.0,200,latest_prior_common_visible
